graph_assertion_id,attack_id,first_seen_version
e5_mistral::TRAM2::RAG::tram2_24__s60::T1110,T1110,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s61::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s63::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s64::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s66::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s67::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s67::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s68::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s69::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s70::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s71::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s72::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s73::T1140,T1140,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s75::T1543.003,T1543.003,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s76::T1068,T1068,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s77::T1548.002,T1548.002,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s78::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s79::T1140,T1140,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s80::T1484.001,T1484.001,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s81::T1484.001,T1484.001,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s82::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s83::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s83::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s90::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s91::T1082,T1082,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s92::T1016,T1016,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s94::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s94::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s94::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s95::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s96::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s96::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s97::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s97::T1219,T1219,v2.0
e5_mistral::TRAM2::RAG::tram2_24__s98::T1219,T1219,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s0::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s10::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s12::T1543.003,T1543.003,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s16::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s17::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s18::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s19::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s22::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s23::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s26::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s26::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s27::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s27::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s28::T1071.001,T1071.001,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s29::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s31::T1071.001,T1071.001,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s32::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s41::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s47::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s48::T1016,T1016,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s48::T1033,T1033,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s48::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s48::T1518.001,T1518.001,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s48::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s49::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s5::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s6::T1110,T1110,v2.0
e5_mistral::TRAM2::RAG::tram2_25__s7::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s0::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s10::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s100::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s101::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s103::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s106::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s107::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s108::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s110::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s115::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s117::T1219,T1219,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s123::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s123::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s126::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s127::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s128::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s129::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s129::T1112,T1112,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s13::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s130::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s131::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s132::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s133::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s138::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s139::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s139::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s14::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s14::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s141::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s144::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s15::T1033,T1033,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s151::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s24::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s24::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s25::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s25::T1033,T1033,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s25::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s25::T1110,T1110,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s3::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s3::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s30::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s30::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s30::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s31::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s32::T1110,T1110,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s33::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s36::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s39::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s4::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s44::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s45::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s46::T1033,T1033,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s47::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s48::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s49::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s5::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s50::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s51::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s57::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s58::T1573.001,T1573.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s59::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s61::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s62::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s63::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s65::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s69::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s69::T1140,T1140,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s7::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s76::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s77::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s79::T1140,T1140,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s81::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s82::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s84::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s85::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s86::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s87::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s88::T1218.011,T1218.011,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s89::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s91::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_26__s97::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s1::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s1::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s1::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s1::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s100::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s100::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s101::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s102::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s103::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s105::T1005,T1005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s106::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s107::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s109::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s112::T1552.001,T1552.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s113::T1552.001,T1552.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s114::T1552.001,T1552.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s116::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s117::T1033,T1033,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s118::T1016,T1016,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s119::T1016,T1016,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s119::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s120::T1016,T1016,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s121::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s122::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s124::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s126::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s127::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s129::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s130::T1090,T1090,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s131::T1090,T1090,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s132::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s134::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s135::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s136::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s137::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s14::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s140::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s153::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s154::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s160::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s163::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s164::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s17::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s171::T1110,T1110,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s174::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s176::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s183::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s190::T1005,T1005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s190::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s190::T1074.001,T1074.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s21::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s22::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s22::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s23::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s27::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s28::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s29::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s30::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s33::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s34::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s36::T1068,T1068,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s36::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s37::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s39::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s40::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s40::T1570,T1570,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s41::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s43::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s44::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s46::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s48::T1021.001,T1021.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s49::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s5::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s5::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s5::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s5::T1210,T1210,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s50::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s51::T1090,T1090,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s55::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s57::T1190,T1190,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s63::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s67::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s70::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s70::T1484.001,T1484.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s72::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s72::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s75::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s77::T1003.001,T1003.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s77::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s78::T1484.001,T1484.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s79::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s80::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s80::T1569.002,T1569.002,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s82::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s83::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s83::T1057,T1057,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s84::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s86::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s87::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s88::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s89::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s90::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s91::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s92::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s94::T1543.003,T1543.003,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s94::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s96::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s96::T1518.001,T1518.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s97::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s98::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_27__s99::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s1::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s1::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s100::T1562.001,T1562.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s101::T1518.001,T1518.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s102::T1012,T1012,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s103::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s103::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s104::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s105::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s106::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s106::T1113,T1113,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s108::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s109::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s109::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s11::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s110::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s111::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s112::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s112::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s113::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s114::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s118::T1074.001,T1074.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s120::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s121::T1005,T1005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s122::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s123::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s126::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s129::T1074.001,T1074.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s131::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s132::T1071.001,T1071.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s133::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s134::T1074.001,T1074.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s135::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s137::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s138::T1070.004,T1070.004,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s138::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s139::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s142::T1041,T1041,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s146::T1072,T1072,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s15::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s153::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s154::T1055,T1055,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s161::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s19::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s19::T1574.002,T1574.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s2::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s2::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s20::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s22::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s23::T1566.001,T1566.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s24::T1071.001,T1071.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s25::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s25::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s29::T1053.005,T1053.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s29::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s29::T1574.002,T1574.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s3::T1056.001,T1056.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s30::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s31::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s31::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s32::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s32::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s32::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s33::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s34::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s35::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s35::T1140,T1140,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s36::T1027,T1027,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s4::T1078,T1078,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s40::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s42::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s43::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s44::T1105,T1105,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s45::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s47::T1083,T1083,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s48::T1547.001,T1547.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s50::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s51::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s51::T1564.001,T1564.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s52::T1564.001,T1564.001,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s53::T1059.003,T1059.003,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s54::T1036.005,T1036.005,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s54::T1204.002,T1204.002,v2.0
e5_mistral::TRAM2::RAG::tram2_28__s54::T1566.001,T1566.001,v2.0
