graph_assertion_id,sentence_id,first_seen_version
e5_llama::TRAM2::RAG+FSP::tram2_14__s6::T1219,tram2_14__s6,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s64::T1027,tram2_14__s64,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s66::T1140,tram2_14__s66,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s67::T1140,tram2_14__s67,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s71::T1140,tram2_14__s71,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s76::T1041,tram2_14__s76,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s76::T1078,tram2_14__s76,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s78::T1027,tram2_14__s78,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s81::T1016,tram2_14__s81,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s81::T1041,tram2_14__s81,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s83::T1027,tram2_14__s83,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s90::T1059.003,tram2_14__s90,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s91::T1016,tram2_14__s91,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s91::T1082,tram2_14__s91,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s92::T1059.003,tram2_14__s92,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s96::T1027,tram2_14__s96,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_14__s98::T1059.003,tram2_14__s98,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s10::T1016,tram2_15__s10,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s100::T1041,tram2_15__s100,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s103::T1047,tram2_15__s103,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s111::T1016,tram2_15__s111,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s111::T1068,tram2_15__s111,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s112::T1041,tram2_15__s112,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s120::T1059.003,tram2_15__s120,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s126::T1041,tram2_15__s126,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s132::T1056.001,tram2_15__s132,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s135::T1190,tram2_15__s135,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s137::T1033,tram2_15__s137,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s145::T1027,tram2_15__s145,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s151::T1012,tram2_15__s151,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s159::T1543.003,tram2_15__s159,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s161::T1210,tram2_15__s161,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s163::T1518.001,tram2_15__s163,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s17::T1016,tram2_15__s17,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s17::T1047,tram2_15__s17,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s171::T1027,tram2_15__s171,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s177::T1057,tram2_15__s177,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s179::T1210,tram2_15__s179,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s18::T1016,tram2_15__s18,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s181::T1047,tram2_15__s181,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s181::T1547.001,tram2_15__s181,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s182::T1057,tram2_15__s182,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s183::T1047,tram2_15__s183,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s184::T1027,tram2_15__s184,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s186::T1078,tram2_15__s186,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s192::T1210,tram2_15__s192,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s194::T1047,tram2_15__s194,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s196::T1036.005,tram2_15__s196,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s198::T1036.005,tram2_15__s198,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s199::T1036.005,tram2_15__s199,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s202::T1047,tram2_15__s202,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s202::T1190,tram2_15__s202,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s203::T1041,tram2_15__s203,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s204::T1016,tram2_15__s204,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s211::T1041,tram2_15__s211,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s213::T1012,tram2_15__s213,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s213::T1083,tram2_15__s213,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s214::T1016,tram2_15__s214,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s216::T1078,tram2_15__s216,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s219::T1047,tram2_15__s219,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s224::T1041,tram2_15__s224,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s225::T1036.005,tram2_15__s225,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s226::T1036.005,tram2_15__s226,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s227::T1016,tram2_15__s227,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s227::T1041,tram2_15__s227,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s232::T1078,tram2_15__s232,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s239::T1016,tram2_15__s239,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s239::T1021.001,tram2_15__s239,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s241::T1016,tram2_15__s241,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s241::T1047,tram2_15__s241,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s241::T1068,tram2_15__s241,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s241::T1190,tram2_15__s241,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s242::T1078,tram2_15__s242,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s244::T1036.005,tram2_15__s244,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s29::T1027,tram2_15__s29,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s33::T1105,tram2_15__s33,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s37::T1016,tram2_15__s37,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s40::T1047,tram2_15__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s40::T1190,tram2_15__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s45::T1016,tram2_15__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s50::T1041,tram2_15__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s67::T1027,tram2_15__s67,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s70::T1036.005,tram2_15__s70,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s72::T1012,tram2_15__s72,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s73::T1082,tram2_15__s73,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s77::T1543.003,tram2_15__s77,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s80::T1047,tram2_15__s80,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s81::T1041,tram2_15__s81,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s87::T1016,tram2_15__s87,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s87::T1041,tram2_15__s87,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s87::T1068,tram2_15__s87,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s87::T1082,tram2_15__s87,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s88::T1041,tram2_15__s88,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s92::T1021.001,tram2_15__s92,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s95::T1005,tram2_15__s95,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s95::T1027,tram2_15__s95,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s96::T1036.005,tram2_15__s96,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s97::T1016,tram2_15__s97,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_15__s98::T1036.005,tram2_15__s98,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s11::T1218.011,tram2_16__s11,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s12::T1574.002,tram2_16__s12,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s15::T1041,tram2_16__s15,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s21::T1027,tram2_16__s21,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s22::T1574.002,tram2_16__s22,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s24::T1574.002,tram2_16__s24,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s25::T1083,tram2_16__s25,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s27::T1047,tram2_16__s27,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s28::T1573.001,tram2_16__s28,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s29::T1027,tram2_16__s29,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s29::T1078,tram2_16__s29,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s30::T1573.001,tram2_16__s30,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s31::T1016,tram2_16__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s31::T1082,tram2_16__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s31::T1105,tram2_16__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s31::T1190,tram2_16__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s31::T1573.001,tram2_16__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s35::T1574.002,tram2_16__s35,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s37::T1140,tram2_16__s37,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s41::T1047,tram2_16__s41,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s42::T1082,tram2_16__s42,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s43::T1016,tram2_16__s43,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s44::T1016,tram2_16__s44,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s44::T1047,tram2_16__s44,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s45::T1041,tram2_16__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s47::T1518.001,tram2_16__s47,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s48::T1518.001,tram2_16__s48,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s55::T1005,tram2_16__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s55::T1016,tram2_16__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s61::T1041,tram2_16__s61,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s66::T1047,tram2_16__s66,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s67::T1057,tram2_16__s67,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s68::T1574.002,tram2_16__s68,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s71::T1190,tram2_16__s71,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s73::T1190,tram2_16__s73,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s73::T1570,tram2_16__s73,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s76::T1204.002,tram2_16__s76,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_16__s77::T1016,tram2_16__s77,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s11::T1574.002,tram2_17__s11,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s15::T1047,tram2_17__s15,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s20::T1574.002,tram2_17__s20,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s21::T1218.011,tram2_17__s21,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s27::T1057,tram2_17__s27,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s31::T1095,tram2_17__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s32::T1027,tram2_17__s32,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s32::T1112,tram2_17__s32,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s33::T1543.003,tram2_17__s33,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s34::T1564.001,tram2_17__s34,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s37::T1547.001,tram2_17__s37,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s38::T1033,tram2_17__s38,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s39::T1078,tram2_17__s39,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s39::T1573.001,tram2_17__s39,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s4::T1564.001,tram2_17__s4,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s41::T1016,tram2_17__s41,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s45::T1047,tram2_17__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s49::T1574.002,tram2_17__s49,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s5::T1574.002,tram2_17__s5,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s51::T1574.002,tram2_17__s51,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s61::T1140,tram2_17__s61,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_17__s8::T1027,tram2_17__s8,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s15::T1068,tram2_18__s15,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s31::T1190,tram2_18__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s32::T1078,tram2_18__s32,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s35::T1204.002,tram2_18__s35,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s36::T1204.002,tram2_18__s36,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s38::T1566.001,tram2_18__s38,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s40::T1033,tram2_18__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s40::T1047,tram2_18__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s40::T1068,tram2_18__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s40::T1562.001,tram2_18__s40,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s46::T1016,tram2_18__s46,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s50::T1068,tram2_18__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s50::T1082,tram2_18__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s50::T1140,tram2_18__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s50::T1190,tram2_18__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s50::T1210,tram2_18__s50,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s55::T1033,tram2_18__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s55::T1041,tram2_18__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s55::T1548.002,tram2_18__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s58::T1105,tram2_18__s58,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s59::T1078,tram2_18__s59,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s62::T1005,tram2_18__s62,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s66::T1082,tram2_18__s66,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s70::T1041,tram2_18__s70,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s79::T1041,tram2_18__s79,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s81::T1547.001,tram2_18__s81,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s83::T1016,tram2_18__s83,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s83::T1047,tram2_18__s83,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s83::T1543.003,tram2_18__s83,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_18__s88::T1190,tram2_18__s88,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s100::T1574.002,tram2_19__s100,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s102::T1005,tram2_19__s102,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s103::T1047,tram2_19__s103,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s103::T1082,tram2_19__s103,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s103::T1105,tram2_19__s103,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s110::T1036.005,tram2_19__s110,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s111::T1078,tram2_19__s111,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s112::T1055,tram2_19__s112,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s115::T1041,tram2_19__s115,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s116::T1055,tram2_19__s116,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s119::T1078,tram2_19__s119,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s120::T1055,tram2_19__s120,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s120::T1106,tram2_19__s120,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s123::T1027,tram2_19__s123,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s124::T1027,tram2_19__s124,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s124::T1055,tram2_19__s124,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s124::T1204.002,tram2_19__s124,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s124::T1543.003,tram2_19__s124,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s124::T1574.002,tram2_19__s124,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s125::T1055,tram2_19__s125,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s126::T1041,tram2_19__s126,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s127::T1078,tram2_19__s127,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s129::T1105,tram2_19__s129,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s133::T1012,tram2_19__s133,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s135::T1106,tram2_19__s135,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s140::T1547.001,tram2_19__s140,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s141::T1055,tram2_19__s141,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s144::T1082,tram2_19__s144,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s144::T1140,tram2_19__s144,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s144::T1190,tram2_19__s144,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s156::T1016,tram2_19__s156,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s160::T1190,tram2_19__s160,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s166::T1041,tram2_19__s166,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s170::T1090,tram2_19__s170,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s180::T1566.001,tram2_19__s180,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s181::T1204.002,tram2_19__s181,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s181::T1566.001,tram2_19__s181,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s185::T1027,tram2_19__s185,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s186::T1059.003,tram2_19__s186,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s187::T1059.003,tram2_19__s187,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s187::T1106,tram2_19__s187,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s188::T1106,tram2_19__s188,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s190::T1204.002,tram2_19__s190,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s190::T1547.001,tram2_19__s190,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s191::T1547.001,tram2_19__s191,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s192::T1053.005,tram2_19__s192,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s193::T1548.002,tram2_19__s193,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s194::T1140,tram2_19__s194,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s195::T1562.001,tram2_19__s195,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s196::T1070.004,tram2_19__s196,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s197::T1070.004,tram2_19__s197,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s198::T1112,tram2_19__s198,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s199::T1027,tram2_19__s199,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s200::T1047,tram2_19__s200,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s201::T1027,tram2_19__s201,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s202::T1041,tram2_19__s202,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s209::T1057,tram2_19__s209,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s210::T1033,tram2_19__s210,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s213::T1057,tram2_19__s213,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s214::T1057,tram2_19__s214,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s214::T1106,tram2_19__s214,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s215::T1012,tram2_19__s215,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s217::T1518.001,tram2_19__s217,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s218::T1518.001,tram2_19__s218,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s219::T1082,tram2_19__s219,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s220::T1016,tram2_19__s220,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s222::T1033,tram2_19__s222,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s223::T1033,tram2_19__s223,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s232::T1041,tram2_19__s232,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s233::T1056.001,tram2_19__s233,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s234::T1056.001,tram2_19__s234,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s235::T1113,tram2_19__s235,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s236::T1113,tram2_19__s236,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s239::T1573.001,tram2_19__s239,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s240::T1573.001,tram2_19__s240,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s241::T1095,tram2_19__s241,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s242::T1095,tram2_19__s242,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s243::T1041,tram2_19__s243,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s244::T1041,tram2_19__s244,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s27::T1204.002,tram2_19__s27,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s27::T1566.001,tram2_19__s27,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s29::T1041,tram2_19__s29,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s30::T1105,tram2_19__s30,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s31::T1041,tram2_19__s31,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s35::T1566.001,tram2_19__s35,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s37::T1566.001,tram2_19__s37,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s39::T1548.002,tram2_19__s39,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s43::T1041,tram2_19__s43,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s45::T1036.005,tram2_19__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s45::T1041,tram2_19__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s45::T1204.002,tram2_19__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s45::T1566.001,tram2_19__s45,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s46::T1027,tram2_19__s46,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s5::T1219,tram2_19__s5,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s55::T1204.002,tram2_19__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s55::T1566.001,tram2_19__s55,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s59::T1047,tram2_19__s59,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s62::T1047,tram2_19__s62,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s62::T1218.011,tram2_19__s62,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s63::T1036.005,tram2_19__s63,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s64::T1218.011,tram2_19__s64,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s65::T1218.011,tram2_19__s65,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s66::T1036.005,tram2_19__s66,v4.0
e5_llama::TRAM2::RAG+FSP::tram2_19__s67::T1047,tram2_19__s67,v4.0
